,date,time,open,high,low,close
5051,21-12-02,13:32:30,112.826,112.826,112.824,112.826
5052,21-12-02,13:32:35,112.826,112.833,112.824,112.833
5053,21-12-02,13:32:40,112.833,112.834,112.832,112.834
5054,21-12-02,13:32:45,112.834,112.834,112.828,112.831
5055,21-12-02,13:32:50,112.831,112.834,112.831,112.834
5056,21-12-02,13:32:55,112.834,112.834,112.824,112.824
5057,21-12-02,13:33:00,112.824,112.826,112.812,112.812
5058,21-12-02,13:33:05,112.812,112.816,112.81,112.81
5059,21-12-02,13:33:10,112.81,112.812,112.806,112.806
5060,21-12-02,13:33:15,112.806,112.818,112.806,112.818
5061,21-12-02,13:33:20,112.818,112.82,112.816,112.818
5062,21-12-02,13:33:25,112.818,112.818,112.81,112.81
5063,21-12-02,13:33:30,112.81,112.811,112.806,112.808
5064,21-12-02,13:33:35,112.808,112.809,112.805,112.805
5065,21-12-02,13:33:40,112.805,112.814,112.803,112.813
5066,21-12-02,13:33:45,112.813,112.813,112.798,112.8
5067,21-12-02,13:33:50,112.8,112.806,112.794,112.804
5068,21-12-02,13:33:55,112.804,112.813,112.804,112.811
5069,21-12-02,13:34:00,112.811,112.818,112.811,112.817
5070,21-12-02,13:34:05,112.817,112.818,112.81,112.81
5071,21-12-02,13:34:10,112.81,112.81,112.806,112.807
5072,21-12-02,13:34:15,112.807,112.807,112.8,112.8
5073,21-12-02,13:34:20,112.8,112.8,112.796,112.798
5074,21-12-02,13:34:25,112.798,112.798,112.786,112.788
5075,21-12-02,13:34:30,112.788,112.788,112.784,112.786
5076,21-12-02,13:34:35,112.786,112.798,112.786,112.793
5077,21-12-02,13:34:40,112.793,112.796,112.793,112.794
5078,21-12-02,13:34:45,112.794,112.794,112.788,112.79
5079,21-12-02,13:34:50,112.79,112.79,112.788,112.79
5080,21-12-02,13:34:55,112.79,112.792,112.788,112.789
5081,21-12-02,13:35:00,112.789,112.79,112.788,112.79
5082,21-12-02,13:35:05,112.79,112.792,112.79,112.792
5083,21-12-02,13:35:10,112.792,112.794,112.792,112.792
5084,21-12-02,13:35:15,112.792,112.792,112.788,112.79
5085,21-12-02,13:35:20,112.79,112.791,112.79,112.79
5086,21-12-02,13:35:25,112.79,112.793,112.79,112.793
5087,21-12-02,13:35:30,112.793,112.798,112.793,112.796
5088,21-12-02,13:35:35,112.796,112.797,112.784,112.788
5089,21-12-02,13:35:40,112.788,112.798,112.788,112.797
5090,21-12-02,13:35:45,112.797,112.8,112.797,112.798
5091,21-12-02,13:35:50,112.798,112.811,112.796,112.811
5092,21-12-02,13:35:55,112.811,112.811,112.806,112.806
5093,21-12-02,13:36:00,112.806,112.81,112.794,112.794
5094,21-12-02,13:36:05,112.794,112.794,112.79,112.79
5095,21-12-02,13:36:10,112.79,112.794,112.787,112.792
5096,21-12-02,13:36:15,112.792,112.794,112.792,112.794
5097,21-12-02,13:36:20,112.794,112.794,112.792,112.792
5098,21-12-02,13:36:25,112.792,112.793,112.789,112.792
5099,21-12-02,13:36:30,112.792,112.792,112.79,112.79
5100,21-12-02,13:36:35,112.79,112.79,112.786,112.786
5101,21-12-02,13:36:40,112.786,112.788,112.786,112.787
5102,21-12-02,13:36:45,112.787,112.802,112.786,112.798
5103,21-12-02,13:36:50,112.798,112.799,112.796,112.799
5104,21-12-02,13:36:55,112.799,112.799,112.798,112.799
5105,21-12-02,13:37:00,112.799,112.799,112.778,112.778
5106,21-12-02,13:37:05,112.778,112.782,112.778,112.782
5107,21-12-02,13:37:10,112.782,112.782,112.774,112.777
5108,21-12-02,13:37:15,112.777,112.78,112.767,112.768
5109,21-12-02,13:37:20,112.768,112.77,112.762,112.764
5110,21-12-02,13:37:25,112.764,112.775,112.762,112.773
5111,21-12-02,13:37:30,112.773,112.774,112.773,112.774
5112,21-12-02,13:37:35,112.774,112.786,112.774,112.782
5113,21-12-02,13:37:40,112.782,112.786,112.782,112.784
5114,21-12-02,13:37:45,112.784,112.786,112.781,112.785
5115,21-12-02,13:37:50,112.785,112.785,112.774,112.777
5116,21-12-02,13:37:55,112.777,112.78,112.777,112.779
5117,21-12-02,13:38:00,112.779,112.779,112.776,112.779
5118,21-12-02,13:38:05,112.779,112.779,112.774,112.776
5119,21-12-02,13:38:10,112.776,112.776,112.772,112.774
5120,21-12-02,13:38:15,112.774,112.78,112.774,112.78
5121,21-12-02,13:38:20,112.78,112.78,112.778,112.78
5122,21-12-02,13:38:25,112.78,112.78,112.776,112.776
5123,21-12-02,13:38:30,112.776,112.78,112.776,112.777
5124,21-12-02,13:38:35,112.777,112.781,112.769,112.771
5125,21-12-02,13:38:40,112.771,112.781,112.771,112.776
5126,21-12-02,13:38:45,112.776,112.777,112.774,112.775
5127,21-12-02,13:38:50,112.775,112.776,112.774,112.774
5128,21-12-02,13:38:55,112.774,112.774,112.765,112.767
5129,21-12-02,13:39:00,112.767,112.768,112.766,112.766
5130,21-12-02,13:39:05,112.766,112.771,112.766,112.77
5131,21-12-02,13:39:10,112.77,112.773,112.762,112.763
5132,21-12-02,13:39:15,112.763,112.769,112.763,112.766
5133,21-12-02,13:39:20,112.766,112.769,112.765,112.769
5134,21-12-02,13:39:25,112.769,112.77,112.764,112.764
5135,21-12-02,13:39:30,112.764,112.774,112.762,112.773
5136,21-12-02,13:39:35,112.773,112.774,112.771,112.771
5137,21-12-02,13:39:40,112.771,112.775,112.77,112.774
5138,21-12-02,13:39:45,112.774,112.776,112.772,112.772
5139,21-12-02,13:39:50,112.772,112.78,112.772,112.78
5140,21-12-02,13:39:55,112.78,112.78,112.772,112.774
5141,21-12-02,13:40:00,112.774,112.774,112.768,112.769
5142,21-12-02,13:40:05,112.769,112.781,112.769,112.781
5143,21-12-02,13:40:10,112.781,112.781,112.776,112.776
5144,21-12-02,13:40:15,112.776,112.78,112.776,112.778
5145,21-12-02,13:40:20,112.778,112.782,112.778,112.782
5146,21-12-02,13:40:25,112.782,112.789,112.782,112.789
5147,21-12-02,13:40:30,112.789,112.789,112.778,112.778
5148,21-12-02,13:40:35,112.778,112.782,112.778,112.781
5149,21-12-02,13:40:40,112.781,112.782,112.78,112.78
5150,21-12-02,13:40:45,112.78,112.782,112.78,112.782
5151,21-12-02,13:40:50,112.782,112.798,112.778,112.798
5152,21-12-02,13:40:55,112.798,112.8,112.792,112.792
5153,21-12-02,13:41:00,112.792,112.801,112.792,112.799
5154,21-12-02,13:41:05,112.799,112.8,112.794,112.794
5155,21-12-02,13:41:10,112.794,112.794,112.788,112.788
5156,21-12-02,13:41:15,112.788,112.795,112.788,112.794
5157,21-12-02,13:41:20,112.794,112.8,112.794,112.794
5158,21-12-02,13:41:25,112.794,112.794,112.793,112.794
5159,21-12-02,13:41:30,112.794,112.794,112.787,112.788
5160,21-12-02,13:41:35,112.788,112.793,112.788,112.792
5161,21-12-02,13:41:40,112.792,112.794,112.788,112.789
5162,21-12-02,13:41:45,112.789,112.794,112.789,112.792
5163,21-12-02,13:41:50,112.792,112.794,112.788,112.788
5164,21-12-02,13:41:55,112.788,112.798,112.786,112.798
5165,21-12-02,13:42:00,112.798,112.801,112.798,112.8
5166,21-12-02,13:42:05,112.8,112.8,112.796,112.799
5167,21-12-02,13:42:10,112.799,112.804,112.799,112.804
5168,21-12-02,13:42:15,112.804,112.808,112.804,112.808
5169,21-12-02,13:42:20,112.808,112.808,112.796,112.796
5170,21-12-02,13:42:25,112.796,112.805,112.796,112.805
5171,21-12-02,13:42:30,112.805,112.812,112.804,112.812
5172,21-12-02,13:42:35,112.812,112.816,112.812,112.814
5173,21-12-02,13:42:40,112.814,112.818,112.814,112.818
5174,21-12-02,13:42:45,112.818,112.82,112.814,112.814
5175,21-12-02,13:42:50,112.814,112.82,112.81,112.82
5176,21-12-02,13:42:55,112.82,112.826,112.82,112.825
5177,21-12-02,13:43:00,112.825,112.833,112.825,112.83
5178,21-12-02,13:43:05,112.83,112.832,112.828,112.832
5179,21-12-02,13:43:10,112.832,112.833,112.83,112.831
5180,21-12-02,13:43:15,112.831,112.834,112.828,112.832
5181,21-12-02,13:43:20,112.832,112.832,112.824,112.824
5182,21-12-02,13:43:25,112.824,112.826,112.824,112.826
5183,21-12-02,13:43:30,112.826,112.832,112.826,112.83
5184,21-12-02,13:43:35,112.83,112.832,112.829,112.831
5185,21-12-02,13:43:40,112.831,112.831,112.83,112.83
5186,21-12-02,13:43:45,112.83,112.83,112.824,112.826
5187,21-12-02,13:43:50,112.826,112.827,112.822,112.826
5188,21-12-02,13:43:55,112.826,112.827,112.826,112.826
5189,21-12-02,13:44:00,112.826,112.844,112.826,112.838
5190,21-12-02,13:44:05,112.838,112.858,112.837,112.854
5191,21-12-02,13:44:10,112.854,112.857,112.843,112.843
5192,21-12-02,13:44:15,112.843,112.844,112.841,112.841
5193,21-12-02,13:44:20,112.841,112.844,112.836,112.84
5194,21-12-02,13:44:25,112.84,112.844,112.838,112.844
5195,21-12-02,13:44:30,112.844,112.844,112.838,112.838
5196,21-12-02,13:44:35,112.838,112.84,112.838,112.838
5197,21-12-02,13:44:40,112.838,112.838,112.835,112.836
5198,21-12-02,13:44:45,112.836,112.839,112.836,112.838
5199,21-12-02,13:44:50,112.838,112.842,112.838,112.841
5200,21-12-02,13:44:55,112.841,112.85,112.841,112.85
5201,21-12-02,13:45:00,112.85,112.85,112.844,112.848
5202,21-12-02,13:45:05,112.848,112.849,112.848,112.849
5203,21-12-02,13:45:10,112.849,112.849,112.842,112.842
5204,21-12-02,13:45:15,112.842,112.845,112.842,112.844
5205,21-12-02,13:45:20,112.844,112.844,112.838,112.842
5206,21-12-02,13:45:25,112.842,112.842,112.836,112.836
5207,21-12-02,13:45:30,112.836,112.836,112.832,112.832
5208,21-12-02,13:45:35,112.832,112.832,112.83,112.832
5209,21-12-02,13:45:40,112.832,112.834,112.83,112.83
5210,21-12-02,13:45:45,112.83,112.832,112.82,112.82
5211,21-12-02,13:45:50,112.82,112.827,112.82,112.827
5212,21-12-02,13:45:55,112.827,112.827,112.82,112.82
5213,21-12-02,13:46:00,112.82,112.821,112.819,112.82
5214,21-12-02,13:46:05,112.82,112.824,112.819,112.82
5215,21-12-02,13:46:10,112.82,112.824,112.818,112.824
5216,21-12-02,13:46:15,112.824,112.826,112.82,112.826
5217,21-12-02,13:46:20,112.826,112.827,112.821,112.821
5218,21-12-02,13:46:25,112.821,112.826,112.82,112.82
5219,21-12-02,13:46:30,112.82,112.827,112.819,112.826
5220,21-12-02,13:46:35,112.826,112.842,112.82,112.838
5221,21-12-02,13:46:40,112.838,112.844,112.836,112.839
5222,21-12-02,13:46:45,112.839,112.846,112.839,112.844
5223,21-12-02,13:46:50,112.844,112.849,112.844,112.848
5224,21-12-02,13:46:55,112.848,112.848,112.839,112.84
5225,21-12-02,13:47:00,112.84,112.848,112.84,112.848
5226,21-12-02,13:47:05,112.848,112.85,112.848,112.85
5227,21-12-02,13:47:10,112.85,112.851,112.847,112.849
5228,21-12-02,13:47:15,112.849,112.85,112.848,112.85
5229,21-12-02,13:47:20,112.85,112.85,112.847,112.848
5230,21-12-02,13:47:25,112.848,112.848,112.832,112.832
5231,21-12-02,13:47:30,112.832,112.834,112.832,112.832
5232,21-12-02,13:47:35,112.832,112.833,112.832,112.832
5233,21-12-02,13:47:40,112.832,112.833,112.832,112.832
5234,21-12-02,13:47:45,112.832,112.837,112.832,112.836
5235,21-12-02,13:47:50,112.836,112.836,112.829,112.834
5236,21-12-02,13:47:55,112.834,112.836,112.824,112.824
5237,21-12-02,13:48:00,112.824,112.826,112.824,112.825
5238,21-12-02,13:48:05,112.825,112.83,112.817,112.818
5239,21-12-02,13:48:10,112.818,112.819,112.814,112.818
5240,21-12-02,13:48:15,112.818,112.819,112.812,112.812
5241,21-12-02,13:48:20,112.812,112.814,112.805,112.814
5242,21-12-02,13:48:25,112.814,112.815,112.812,112.814
5243,21-12-02,13:48:30,112.814,112.814,112.811,112.813
5244,21-12-02,13:48:35,112.813,112.815,112.81,112.814
5245,21-12-02,13:48:40,112.814,112.82,112.814,112.819
5246,21-12-02,13:48:45,112.819,112.824,112.819,112.822
5247,21-12-02,13:48:50,112.822,112.822,112.818,112.818
5248,21-12-02,13:48:55,112.818,112.82,112.817,112.82
5249,21-12-02,13:49:00,112.82,112.82,112.813,112.813
5250,21-12-02,13:49:05,112.813,112.818,112.813,112.813
5251,21-12-02,13:49:10,112.813,112.813,112.812,112.813
5252,21-12-02,13:49:15,112.813,112.813,112.807,112.812
5253,21-12-02,13:49:20,112.812,112.815,112.811,112.811
5254,21-12-02,13:49:25,112.811,112.813,112.811,112.812
5255,21-12-02,13:49:30,112.812,112.814,112.812,112.813
5256,21-12-02,13:49:35,112.813,112.813,112.802,112.802
5257,21-12-02,13:49:40,112.802,112.803,112.798,112.802
5258,21-12-02,13:49:45,112.802,112.806,112.802,112.806
5259,21-12-02,13:49:50,112.806,112.806,112.804,112.806
5260,21-12-02,13:49:55,112.806,112.807,112.804,112.804
5261,21-12-02,13:50:00,112.804,112.812,112.804,112.808
5262,21-12-02,13:50:05,112.808,112.808,112.806,112.806
5263,21-12-02,13:50:10,112.806,112.81,112.806,112.81
5264,21-12-02,13:50:15,112.81,112.81,112.803,112.803
5265,21-12-02,13:50:20,112.803,112.804,112.801,112.801
5266,21-12-02,13:50:25,112.801,112.818,112.801,112.81
5267,21-12-02,13:50:30,112.81,112.817,112.81,112.813
5268,21-12-02,13:50:35,112.813,112.816,112.809,112.809
5269,21-12-02,13:50:40,112.809,112.818,112.806,112.818
5270,21-12-02,13:50:45,112.818,112.82,112.814,112.818
5271,21-12-02,13:50:50,112.818,112.818,112.813,112.813
5272,21-12-02,13:50:55,112.813,112.818,112.813,112.818
5273,21-12-02,13:51:00,112.818,112.82,112.81,112.81
5274,21-12-02,13:51:05,112.81,112.814,112.81,112.81
5275,21-12-02,13:51:10,112.81,112.815,112.805,112.81
5276,21-12-02,13:51:15,112.81,112.81,112.808,112.81
5277,21-12-02,13:51:20,112.81,112.816,112.807,112.807
5278,21-12-02,13:51:25,112.807,112.808,112.805,112.807
5279,21-12-02,13:51:30,112.807,112.807,112.802,112.803
5280,21-12-02,13:51:35,112.803,112.808,112.802,112.806
5281,21-12-02,13:51:40,112.806,112.806,112.804,112.804
5282,21-12-02,13:51:45,112.804,112.808,112.802,112.804
5283,21-12-02,13:51:50,112.804,112.806,112.803,112.806
5284,21-12-02,13:51:55,112.806,112.806,112.802,112.804
5285,21-12-02,13:52:00,112.804,112.806,112.802,112.804
5286,21-12-02,13:52:05,112.804,112.812,112.803,112.81
5287,21-12-02,13:52:10,112.81,112.81,112.806,112.806
5288,21-12-02,13:52:15,112.806,112.809,112.806,112.809
5289,21-12-02,13:52:20,112.809,112.814,112.808,112.808
5290,21-12-02,13:52:25,112.808,112.808,112.803,112.804
5291,21-12-02,13:52:30,112.804,112.806,112.802,112.804
5292,21-12-02,13:52:35,112.804,112.813,112.803,112.81
5293,21-12-02,13:52:40,112.81,112.814,112.805,112.805
5294,21-12-02,13:52:45,112.805,112.808,112.804,112.804
5295,21-12-02,13:52:50,112.804,112.806,112.802,112.802
5296,21-12-02,13:52:55,112.802,112.802,112.8,112.801
5297,21-12-02,13:53:00,112.801,112.803,112.801,112.802
5298,21-12-02,13:53:05,112.802,112.808,112.799,112.805
5299,21-12-02,13:53:10,112.805,112.81,112.803,112.804
5300,21-12-02,13:53:15,112.804,112.804,112.802,112.802
5301,21-12-02,13:53:20,112.802,112.802,112.799,112.799
5302,21-12-02,13:53:25,112.799,112.808,112.796,112.808
5303,21-12-02,13:53:30,112.808,112.814,112.808,112.813
5304,21-12-02,13:53:35,112.813,112.815,112.813,112.814
5305,21-12-02,13:53:40,112.814,112.814,112.807,112.807
5306,21-12-02,13:53:45,112.807,112.808,112.805,112.808
5307,21-12-02,13:53:50,112.808,112.808,112.805,112.808
5308,21-12-02,13:53:55,112.808,112.812,112.808,112.812
5309,21-12-02,13:54:00,112.812,112.814,112.812,112.814
5310,21-12-02,13:54:05,112.814,112.815,112.813,112.814
5311,21-12-02,13:54:10,112.814,112.82,112.814,112.814
5312,21-12-02,13:54:15,112.814,112.814,112.804,112.805
5313,21-12-02,13:54:20,112.805,112.809,112.805,112.808
5314,21-12-02,13:54:25,112.808,112.814,112.807,112.812
5315,21-12-02,13:54:30,112.812,112.812,112.808,112.808
5316,21-12-02,13:54:35,112.808,112.814,112.805,112.814
5317,21-12-02,13:54:40,112.814,112.814,112.808,112.808
5318,21-12-02,13:54:45,112.808,112.81,112.802,112.804
5319,21-12-02,13:54:50,112.804,112.804,112.798,112.799
5320,21-12-02,13:54:55,112.799,112.801,112.799,112.801
5321,21-12-02,13:55:00,112.801,112.807,112.801,112.807
5322,21-12-02,13:55:05,112.807,112.812,112.807,112.812
5323,21-12-02,13:55:10,112.812,112.812,112.81,112.81
5324,21-12-02,13:55:15,112.81,112.812,112.81,112.812
5325,21-12-02,13:55:20,112.812,112.816,112.808,112.81
5326,21-12-02,13:55:25,112.81,112.812,112.807,112.807
5327,21-12-02,13:55:30,112.807,112.811,112.807,112.808
5328,21-12-02,13:55:35,112.808,112.811,112.808,112.808
5329,21-12-02,13:55:40,112.808,112.814,112.808,112.812
5330,21-12-02,13:55:45,112.812,112.813,112.81,112.813
5331,21-12-02,13:55:50,112.813,112.813,112.81,112.81
5332,21-12-02,13:55:55,112.81,112.812,112.81,112.812
5333,21-12-02,13:56:00,112.812,112.818,112.812,112.814
5334,21-12-02,13:56:05,112.814,112.814,112.808,112.812
5335,21-12-02,13:56:10,112.812,112.812,112.807,112.807
5336,21-12-02,13:56:15,112.807,112.81,112.807,112.81
5337,21-12-02,13:56:20,112.81,112.812,112.81,112.812
5338,21-12-02,13:56:25,112.812,112.828,112.812,112.828
5339,21-12-02,13:56:30,112.828,112.828,112.826,112.828
5340,21-12-02,13:56:35,112.828,112.83,112.827,112.83
5341,21-12-02,13:56:40,112.83,112.834,112.828,112.834
5342,21-12-02,13:56:45,112.834,112.839,112.834,112.838
5343,21-12-02,13:56:50,112.838,112.839,112.835,112.835
5344,21-12-02,13:56:55,112.835,112.835,112.834,112.834
5345,21-12-02,13:57:00,112.834,112.834,112.831,112.833
5346,21-12-02,13:57:05,112.833,112.833,112.83,112.832
5347,21-12-02,13:57:10,112.832,112.832,112.828,112.828
5348,21-12-02,13:57:15,112.828,112.834,112.828,112.834
5349,21-12-02,13:57:20,112.834,112.834,112.83,112.832
5350,21-12-02,13:57:25,112.832,112.832,112.83,112.83
5351,21-12-02,13:57:30,112.83,112.832,112.83,112.832
5352,21-12-02,13:57:35,112.832,112.832,112.814,112.814
5353,21-12-02,13:57:40,112.814,112.816,112.811,112.814
5354,21-12-02,13:57:45,112.814,112.814,112.806,112.809
5355,21-12-02,13:57:50,112.809,112.812,112.808,112.812
5356,21-12-02,13:57:55,112.812,112.816,112.812,112.816
5357,21-12-02,13:58:00,112.816,112.819,112.816,112.819
5358,21-12-02,13:58:05,112.819,112.824,112.817,112.824
5359,21-12-02,13:58:10,112.824,112.836,112.822,112.834
5360,21-12-02,13:58:15,112.834,112.837,112.83,112.83
5361,21-12-02,13:58:20,112.83,112.834,112.83,112.834
5362,21-12-02,13:58:25,112.834,112.834,112.828,112.828
5363,21-12-02,13:58:30,112.828,112.828,112.827,112.828
5364,21-12-02,13:58:35,112.828,112.831,112.827,112.831
5365,21-12-02,13:58:40,112.831,112.831,112.83,112.83
5366,21-12-02,13:58:45,112.83,112.83,112.827,112.827
5367,21-12-02,13:58:50,112.827,112.827,112.825,112.826
5368,21-12-02,13:58:55,112.826,112.83,112.826,112.83
5369,21-12-02,13:59:00,112.83,112.832,112.83,112.831
5370,21-12-02,13:59:05,112.831,112.832,112.824,112.824
5371,21-12-02,13:59:10,112.824,112.824,112.818,112.818
5372,21-12-02,13:59:15,112.818,112.82,112.818,112.82
5373,21-12-02,13:59:20,112.82,112.824,112.82,112.82
5374,21-12-02,13:59:25,112.82,112.82,112.818,112.82
5375,21-12-02,13:59:30,112.82,112.824,112.82,112.824
5376,21-12-02,13:59:35,112.824,112.832,112.824,112.832
5377,21-12-02,13:59:40,112.832,112.832,112.831,112.831
5378,21-12-02,13:59:45,112.831,112.834,112.831,112.834
5379,21-12-02,13:59:50,112.834,112.834,112.832,112.832
5380,21-12-02,13:59:55,112.832,112.836,112.832,112.836
5381,21-12-02,14:00:00,112.836,112.838,112.834,112.836
5382,21-12-02,14:00:05,112.836,112.838,112.834,112.834
5383,21-12-02,14:00:10,112.834,112.838,112.834,112.837
5384,21-12-02,14:00:15,112.837,112.876,112.837,112.876
5385,21-12-02,14:00:20,112.876,112.902,112.876,112.902
5386,21-12-02,14:00:25,112.902,112.908,112.896,112.896
5387,21-12-02,14:00:30,112.896,112.896,112.884,112.887
5388,21-12-02,14:00:35,112.887,112.887,112.872,112.872
5389,21-12-02,14:00:40,112.872,112.874,112.864,112.872
5390,21-12-02,14:00:45,112.872,112.872,112.871,112.872
5391,21-12-02,14:00:50,112.872,112.876,112.869,112.873
5392,21-12-02,14:00:55,112.873,112.873,112.857,112.857
5393,21-12-02,14:01:00,112.857,112.858,112.856,112.858
5394,21-12-02,14:01:05,112.858,112.878,112.858,112.878
5395,21-12-02,14:01:10,112.878,112.892,112.878,112.878
5396,21-12-02,14:01:15,112.878,112.88,112.878,112.878
5397,21-12-02,14:01:20,112.878,112.89,112.876,112.884
5398,21-12-02,14:01:25,112.884,112.89,112.882,112.888
5399,21-12-02,14:01:30,112.888,112.904,112.888,112.902
5400,21-12-02,14:01:35,112.902,112.902,112.896,112.896
5401,21-12-02,14:01:40,112.896,112.896,112.886,112.887
5402,21-12-02,14:01:45,112.887,112.888,112.887,112.888
5403,21-12-02,14:01:50,112.888,112.893,112.888,112.891
5404,21-12-02,14:01:55,112.891,112.891,112.888,112.888
5405,21-12-02,14:02:00,112.888,112.888,112.875,112.876
5406,21-12-02,14:02:05,112.876,112.876,112.864,112.864
5407,21-12-02,14:02:10,112.864,112.868,112.861,112.867
5408,21-12-02,14:02:15,112.867,112.87,112.866,112.868
5409,21-12-02,14:02:20,112.868,112.88,112.868,112.872
5410,21-12-02,14:02:25,112.872,112.882,112.87,112.875
5411,21-12-02,14:02:30,112.875,112.882,112.875,112.882
5412,21-12-02,14:02:35,112.882,112.889,112.876,112.878
5413,21-12-02,14:02:40,112.878,112.884,112.858,112.858
5414,21-12-02,14:02:45,112.858,112.862,112.856,112.86
5415,21-12-02,14:02:50,112.86,112.876,112.86,112.876
5416,21-12-02,14:02:55,112.876,112.876,112.867,112.867
5417,21-12-02,14:03:00,112.867,112.872,112.865,112.867
5418,21-12-02,14:03:05,112.867,112.867,112.857,112.86
5419,21-12-02,14:03:10,112.86,112.86,112.858,112.858
5420,21-12-02,14:03:15,112.858,112.858,112.851,112.851
5421,21-12-02,14:03:20,112.851,112.852,112.851,112.852
5422,21-12-02,14:03:25,112.852,112.852,112.846,112.846
5423,21-12-02,14:03:30,112.846,112.852,112.846,112.85
5424,21-12-02,14:03:35,112.85,112.852,112.847,112.852
5425,21-12-02,14:03:40,112.852,112.852,112.849,112.849
5426,21-12-02,14:03:45,112.849,112.851,112.846,112.848
5427,21-12-02,14:03:50,112.848,112.852,112.848,112.848
5428,21-12-02,14:03:55,112.848,112.852,112.848,112.852
5429,21-12-02,14:04:00,112.852,112.86,112.852,112.856
5430,21-12-02,14:04:05,112.856,112.858,112.854,112.857
5431,21-12-02,14:04:10,112.857,112.857,112.848,112.848
5432,21-12-02,14:04:15,112.848,112.85,112.848,112.85
5433,21-12-02,14:04:20,112.85,112.85,112.849,112.849
5434,21-12-02,14:04:25,112.849,112.849,112.839,112.84
5435,21-12-02,14:04:30,112.84,112.84,112.836,112.836
5436,21-12-02,14:04:35,112.836,112.842,112.836,112.838
5437,21-12-02,14:04:40,112.838,112.84,112.837,112.84
5438,21-12-02,14:04:45,112.84,112.84,112.829,112.833
5439,21-12-02,14:04:50,112.833,112.837,112.832,112.835
5440,21-12-02,14:04:55,112.835,112.835,112.824,112.824
5441,21-12-02,14:05:00,112.824,112.826,112.82,112.826
5442,21-12-02,14:05:05,112.826,112.83,112.826,112.83
5443,21-12-02,14:05:10,112.83,112.837,112.829,112.834
5444,21-12-02,14:05:15,112.834,112.839,112.834,112.838
5445,21-12-02,14:05:20,112.838,112.838,112.832,112.836
5446,21-12-02,14:05:25,112.836,112.842,112.836,112.842
5447,21-12-02,14:05:30,112.842,112.847,112.842,112.844
5448,21-12-02,14:05:35,112.844,112.846,112.842,112.845
5449,21-12-02,14:05:40,112.845,112.846,112.844,112.844
5450,21-12-02,14:05:45,112.844,112.844,112.842,112.842
5451,21-12-02,14:05:50,112.842,112.842,112.833,112.833
5452,21-12-02,14:05:55,112.833,112.839,112.833,112.838
5453,21-12-02,14:06:00,112.838,112.844,112.838,112.844
5454,21-12-02,14:06:05,112.844,112.844,112.838,112.839
5455,21-12-02,14:06:10,112.839,112.839,112.835,112.837
5456,21-12-02,14:06:15,112.837,112.837,112.834,112.836
5457,21-12-02,14:06:20,112.836,112.842,112.835,112.841
5458,21-12-02,14:06:25,112.841,112.842,112.841,112.841
5459,21-12-02,14:06:30,112.841,112.851,112.841,112.851
5460,21-12-02,14:06:35,112.851,112.854,112.851,112.854
5461,21-12-02,14:06:40,112.854,112.856,112.853,112.856
5462,21-12-02,14:06:45,112.856,112.857,112.854,112.856
5463,21-12-02,14:06:50,112.856,112.857,112.855,112.856
5464,21-12-02,14:06:55,112.856,112.864,112.856,112.864
5465,21-12-02,14:07:00,112.864,112.876,112.862,112.876
5466,21-12-02,14:07:05,112.876,112.88,112.876,112.876
5467,21-12-02,14:07:10,112.876,112.881,112.876,112.879
5468,21-12-02,14:07:15,112.879,112.879,112.87,112.87
5469,21-12-02,14:07:20,112.87,112.871,112.87,112.87
5470,21-12-02,14:07:25,112.87,112.882,112.87,112.88
5471,21-12-02,14:07:30,112.88,112.882,112.88,112.88
5472,21-12-02,14:07:35,112.88,112.886,112.878,112.886
5473,21-12-02,14:07:40,112.886,112.886,112.885,112.885
5474,21-12-02,14:07:45,112.885,112.885,112.878,112.878
5475,21-12-02,14:07:50,112.878,112.881,112.878,112.881
5476,21-12-02,14:07:55,112.881,112.882,112.878,112.878
5477,21-12-02,14:08:00,112.878,112.878,112.864,112.868
5478,21-12-02,14:08:05,112.868,112.874,112.868,112.87
5479,21-12-02,14:08:10,112.87,112.87,112.864,112.868
5480,21-12-02,14:08:15,112.868,112.868,112.865,112.868
5481,21-12-02,14:08:20,112.868,112.868,112.866,112.868
5482,21-12-02,14:08:25,112.868,112.87,112.866,112.868
5483,21-12-02,14:08:30,112.868,112.869,112.865,112.865
5484,21-12-02,14:08:35,112.865,112.866,112.864,112.866
5485,21-12-02,14:08:40,112.866,112.866,112.86,112.864
5486,21-12-02,14:08:45,112.864,112.881,112.864,112.876
5487,21-12-02,14:08:50,112.876,112.882,112.876,112.882
5488,21-12-02,14:08:55,112.882,112.895,112.88,112.895
5489,21-12-02,14:09:00,112.895,112.895,112.884,112.884
5490,21-12-02,14:09:05,112.884,112.884,112.874,112.876
5491,21-12-02,14:09:10,112.876,112.876,112.868,112.868
5492,21-12-02,14:09:15,112.868,112.869,112.861,112.862
5493,21-12-02,14:09:20,112.862,112.864,112.862,112.863
5494,21-12-02,14:09:25,112.863,112.863,112.856,112.858
5495,21-12-02,14:09:30,112.858,112.86,112.834,112.837
5496,21-12-02,14:09:35,112.837,112.842,112.836,112.84
5497,21-12-02,14:09:40,112.84,112.842,112.837,112.842
5498,21-12-02,14:09:45,112.842,112.845,112.837,112.844
5499,21-12-02,14:09:50,112.844,112.849,112.84,112.843
5500,21-12-02,14:09:55,112.843,112.851,112.843,112.849
5501,21-12-02,14:10:00,112.849,112.849,112.842,112.842
